user_id,signup_date,platform,country,user_type
2582,2025-06-08,iOS,Thailand,New User
2583,2025-01-26,Android,Singapore,Returning User
2584,2025-02-13,iOS,Singapore,Returning User
2585,2025-06-30,iOS,Indonesia,New User
2586,2025-05-09,Web,Thailand,Returning User
2587,2025-06-26,Android,Singapore,Returning User
2588,2025-02-12,Android,Thailand,New User
2589,2025-01-04,iOS,Thailand,New User
2590,2025-02-15,Web,Indonesia,New User
2591,2025-01-03,iOS,Thailand,Returning User
2592,2025-05-06,Web,Thailand,New User
2593,2025-01-05,iOS,Singapore,Returning User
2594,2025-05-15,iOS,Malaysia,Returning User
2595,2025-01-26,Android,Singapore,Returning User
2596,2025-03-31,Web,Singapore,Returning User
2597,2025-03-06,Android,Indonesia,Returning User
2598,2025-03-19,iOS,Thailand,New User
2599,2025-06-25,iOS,Indonesia,New User
2600,2025-04-16,Web,Malaysia,New User
2601,2025-01-08,Android,Thailand,New User
2602,2025-01-23,Android,Thailand,Returning User
2603,2025-03-12,Web,Thailand,Returning User
2604,2025-05-15,Android,Singapore,Returning User
2605,2025-04-11,iOS,Singapore,New User
2606,2025-01-11,iOS,Singapore,Returning User
2607,2025-02-01,Android,Thailand,Returning User
2608,2025-03-30,Android,Indonesia,Returning User
2609,2025-06-25,Android,Malaysia,Returning User
2610,2025-03-16,iOS,Malaysia,New User
2611,2025-03-15,Android,Singapore,New User
2612,2025-01-11,Android,Indonesia,New User
2613,2025-03-20,Android,Singapore,Returning User
2614,2025-01-01,Android,Malaysia,New User
2615,2025-03-14,iOS,Malaysia,Returning User
2616,2025-03-11,Android,Malaysia,Returning User
2617,2025-01-21,Android,Indonesia,Returning User
2618,2025-04-01,Android,Thailand,Returning User
2619,2025-01-26,Web,Singapore,Returning User
2620,2025-02-14,iOS,Singapore,Returning User
2621,2025-02-05,iOS,Malaysia,New User
2622,2025-04-17,iOS,Singapore,New User
2623,2025-03-18,iOS,Thailand,Returning User
2624,2025-04-07,iOS,Thailand,New User
2625,2025-05-15,Android,Singapore,Returning User
2626,2025-06-25,iOS,Thailand,New User
2627,2025-04-30,Android,Thailand,Returning User
2628,2025-05-24,Android,Thailand,New User
2629,2025-02-05,iOS,Singapore,Returning User
2630,2025-05-29,iOS,Malaysia,Returning User
2631,2025-05-25,Web,Indonesia,Returning User
2632,2025-04-11,Android,Indonesia,Returning User
2633,2025-05-13,Android,Indonesia,New User
2634,2025-03-11,Web,Indonesia,New User
2635,2025-01-25,Web,Thailand,Returning User
2636,2025-01-16,Android,Indonesia,Returning User
2637,2025-05-13,Android,Thailand,New User
2638,2025-06-22,iOS,Malaysia,New User
2639,2025-03-21,iOS,Indonesia,Returning User
2640,2025-06-09,iOS,Indonesia,New User
2641,2025-02-09,iOS,Indonesia,Returning User
2642,2025-03-05,Android,Thailand,New User
2643,2025-05-10,Android,Indonesia,Returning User
2644,2025-03-18,Android,Malaysia,Returning User
2645,2025-05-20,Android,Thailand,Returning User
2646,2025-06-07,Android,Malaysia,Returning User
2647,2025-02-17,Android,Malaysia,New User
2648,2025-06-29,iOS,Thailand,Returning User
2649,2025-03-16,iOS,Thailand,New User
2650,2025-03-12,Android,Indonesia,Returning User
2651,2025-04-19,Android,Singapore,Returning User
2652,2025-05-25,Android,Singapore,New User
2653,2025-06-16,Web,Thailand,New User
2654,2025-04-01,Web,Thailand,Returning User
2655,2025-04-28,Android,Malaysia,New User
2656,2025-05-09,Android,Thailand,Returning User
2657,2025-02-14,iOS,Singapore,Returning User
2658,2025-05-25,Android,Malaysia,New User
2659,2025-06-18,Android,Thailand,New User
2660,2025-06-15,Android,Thailand,Returning User
2661,2025-02-16,iOS,Singapore,New User
2662,2025-03-24,iOS,Singapore,Returning User
2663,2025-04-14,Android,Indonesia,Returning User
2664,2025-02-10,Android,Indonesia,Returning User
2665,2025-06-23,Android,Malaysia,Returning User
2666,2025-03-02,Android,Malaysia,Returning User
2667,2025-04-09,iOS,Thailand,Returning User
2668,2025-01-16,iOS,Indonesia,New User
2669,2025-01-19,Android,Singapore,Returning User
2670,2025-01-08,Web,Singapore,New User
2671,2025-04-26,Android,Malaysia,New User
2672,2025-05-06,Android,Singapore,New User
2673,2025-02-11,Android,Malaysia,New User
2674,2025-01-07,iOS,Indonesia,New User
2675,2025-02-05,Web,Singapore,Returning User
2676,2025-05-26,iOS,Indonesia,New User
2677,2025-06-24,iOS,Thailand,New User
2678,2025-02-23,iOS,Thailand,Returning User
2679,2025-04-02,iOS,Malaysia,Returning User
2680,2025-04-23,Android,Thailand,Returning User
2681,2025-05-26,Android,Singapore,New User
2682,2025-05-08,Android,Singapore,New User
2683,2025-03-16,Web,Singapore,New User
2684,2025-04-02,Android,Malaysia,Returning User
2685,2025-01-20,iOS,Malaysia,Returning User
2686,2025-06-06,iOS,Thailand,Returning User
2687,2025-05-20,iOS,Indonesia,Returning User
2688,2025-03-09,iOS,Indonesia,New User
2689,2025-03-08,Android,Indonesia,New User
2690,2025-05-21,Web,Singapore,Returning User
2691,2025-06-19,Web,Indonesia,New User
2692,2025-01-19,Web,Indonesia,New User
2693,2025-01-19,Web,Indonesia,Returning User
2694,2025-05-03,Web,Singapore,Returning User
2695,2025-01-27,Android,Malaysia,Returning User
2696,2025-04-21,Android,Malaysia,New User
2697,2025-01-15,Android,Malaysia,Returning User
2698,2025-04-08,iOS,Indonesia,Returning User
2699,2025-01-14,Android,Thailand,Returning User
2700,2025-04-21,iOS,Malaysia,New User
2701,2025-01-31,Web,Singapore,New User
2702,2025-03-29,Android,Indonesia,New User
2703,2025-01-24,iOS,Malaysia,Returning User
2704,2025-05-18,iOS,Indonesia,Returning User
2705,2025-03-05,Web,Indonesia,New User
2706,2025-04-23,Android,Indonesia,New User
2707,2025-06-04,iOS,Malaysia,Returning User
2708,2025-02-03,iOS,Thailand,Returning User
2709,2025-06-18,Android,Singapore,Returning User
2710,2025-02-22,Android,Singapore,Returning User
2711,2025-02-26,Android,Singapore,Returning User
2712,2025-05-22,Android,Malaysia,Returning User
2713,2025-03-10,Android,Indonesia,New User
2714,2025-04-16,iOS,Thailand,New User
2715,2025-02-22,Web,Malaysia,New User
2716,2025-05-22,Android,Singapore,Returning User
2717,2025-02-06,Android,Malaysia,Returning User
2718,2025-06-16,iOS,Indonesia,New User
2719,2025-01-09,Android,Thailand,New User
2720,2025-01-22,Android,Thailand,Returning User
2721,2025-04-08,Android,Indonesia,New User
2722,2025-04-08,Android,Thailand,Returning User
2723,2025-06-19,Android,Singapore,Returning User
2724,2025-06-05,iOS,Singapore,Returning User
2725,2025-03-09,Web,Malaysia,Returning User
2726,2025-03-29,iOS,Thailand,Returning User
2727,2025-01-15,Web,Thailand,Returning User
2728,2025-06-23,Android,Thailand,Returning User
2729,2025-05-26,iOS,Singapore,New User
2730,2025-04-08,Android,Malaysia,New User
2731,2025-01-04,Android,Singapore,New User
2732,2025-03-05,iOS,Singapore,New User
2733,2025-04-12,Android,Singapore,New User
2734,2025-06-18,Android,Indonesia,New User
2735,2025-05-26,iOS,Singapore,Returning User
2736,2025-04-24,Android,Thailand,New User
2737,2025-01-10,Web,Thailand,Returning User
2738,2025-05-23,Android,Indonesia,Returning User
2739,2025-01-21,Android,Singapore,Returning User
2740,2025-04-23,Android,Singapore,New User
2741,2025-05-07,Android,Malaysia,New User
2742,2025-06-08,iOS,Malaysia,New User
2743,2025-01-10,Android,Thailand,Returning User
2744,2025-01-11,iOS,Malaysia,New User
2745,2025-03-08,Web,Indonesia,Returning User
2746,2025-04-01,iOS,Indonesia,Returning User
2747,2025-03-31,Android,Thailand,New User
2748,2025-01-20,Android,Singapore,Returning User
2749,2025-06-24,Android,Thailand,Returning User
2750,2025-02-06,Android,Singapore,New User
2751,2025-04-15,Web,Singapore,Returning User
2752,2025-03-17,iOS,Malaysia,New User
2753,2025-03-16,Web,Indonesia,New User
2754,2025-02-24,Web,Singapore,Returning User
2755,2025-04-07,Web,Indonesia,Returning User
2756,2025-02-08,Android,Indonesia,Returning User
2757,2025-02-27,iOS,Thailand,Returning User
2758,2025-02-01,Web,Indonesia,Returning User
2759,2025-06-18,iOS,Thailand,New User
2760,2025-02-19,Web,Singapore,Returning User
2761,2025-03-26,Android,Singapore,New User
2762,2025-03-22,iOS,Indonesia,Returning User
2763,2025-04-24,iOS,Thailand,New User
2764,2025-04-01,iOS,Indonesia,Returning User
2765,2025-06-17,Android,Malaysia,Returning User
2766,2025-04-18,Android,Malaysia,Returning User
2767,2025-03-04,iOS,Thailand,Returning User
2768,2025-06-20,Android,Singapore,Returning User
2769,2025-03-29,Android,Indonesia,Returning User
2770,2025-05-10,Web,Thailand,Returning User
2771,2025-02-20,Web,Thailand,New User
2772,2025-01-31,Android,Thailand,Returning User
2773,2025-02-02,Web,Thailand,New User
2774,2025-02-12,Web,Malaysia,Returning User
2775,2025-05-16,Web,Thailand,New User
2776,2025-04-13,iOS,Malaysia,Returning User
2777,2025-01-31,Android,Singapore,Returning User
2778,2025-06-07,Android,Indonesia,New User
2779,2025-04-01,Web,Thailand,Returning User
2780,2025-04-22,Android,Thailand,Returning User
2781,2025-02-16,iOS,Indonesia,New User
2782,2025-01-02,iOS,Singapore,Returning User
2783,2025-04-27,Android,Thailand,New User
2784,2025-05-31,Android,Indonesia,New User
2785,2025-05-07,Android,Thailand,New User
2786,2025-04-09,Android,Malaysia,Returning User
2787,2025-01-11,Web,Malaysia,Returning User
2788,2025-03-13,iOS,Singapore,New User
2789,2025-03-14,Android,Singapore,New User
2790,2025-04-23,Android,Malaysia,New User
2791,2025-03-08,Web,Indonesia,Returning User
2792,2025-06-20,Android,Indonesia,New User
2793,2025-05-11,iOS,Indonesia,Returning User
2794,2025-01-11,Web,Malaysia,New User
2795,2025-01-07,Android,Singapore,Returning User
2796,2025-05-27,Android,Thailand,Returning User
2797,2025-04-27,Android,Indonesia,Returning User
2798,2025-01-31,Android,Thailand,Returning User
2799,2025-01-23,Web,Singapore,Returning User
2800,2025-01-30,Web,Indonesia,Returning User
2801,2025-02-26,iOS,Singapore,New User
2802,2025-03-27,Android,Indonesia,Returning User
2803,2025-03-22,Web,Indonesia,Returning User
2804,2025-06-30,iOS,Singapore,New User
2805,2025-05-23,iOS,Indonesia,Returning User
2806,2025-06-10,Android,Malaysia,Returning User
2807,2025-02-26,iOS,Singapore,Returning User
2808,2025-05-05,Web,Thailand,New User
2809,2025-02-20,iOS,Indonesia,Returning User
2810,2025-02-24,Android,Indonesia,Returning User
2811,2025-06-06,Android,Malaysia,New User
2812,2025-06-26,Android,Thailand,Returning User
2813,2025-03-02,iOS,Thailand,Returning User
2814,2025-02-16,Web,Malaysia,Returning User
2815,2025-06-21,Android,Thailand,Returning User
2816,2025-05-20,Android,Indonesia,New User
2817,2025-03-15,Android,Thailand,New User
2818,2025-06-19,Android,Malaysia,Returning User
2819,2025-03-23,iOS,Singapore,Returning User
2820,2025-06-30,Android,Thailand,Returning User
2821,2025-05-06,iOS,Malaysia,New User
2822,2025-03-10,iOS,Thailand,New User
2823,2025-03-24,Android,Singapore,Returning User
2824,2025-04-24,Android,Singapore,Returning User
2825,2025-03-10,Android,Malaysia,New User
2826,2025-01-12,Android,Thailand,New User
2827,2025-02-12,iOS,Indonesia,Returning User
2828,2025-06-07,iOS,Malaysia,Returning User
2829,2025-01-06,Web,Indonesia,Returning User
2830,2025-01-24,iOS,Singapore,Returning User
2831,2025-05-22,Android,Indonesia,Returning User
2832,2025-04-03,iOS,Malaysia,Returning User
2833,2025-04-12,Web,Malaysia,New User
2834,2025-02-11,Web,Singapore,Returning User
2835,2025-05-22,iOS,Indonesia,New User
2836,2025-01-06,iOS,Indonesia,Returning User
2837,2025-05-05,Android,Singapore,New User
2838,2025-02-28,iOS,Malaysia,New User
2839,2025-02-01,Web,Thailand,Returning User
2840,2025-02-03,Web,Singapore,Returning User
2841,2025-01-20,Android,Thailand,New User
2842,2025-05-19,iOS,Malaysia,New User
2843,2025-05-31,iOS,Malaysia,Returning User
2844,2025-03-21,iOS,Thailand,Returning User
2845,2025-01-06,Android,Thailand,New User
2846,2025-03-09,Web,Thailand,New User
2847,2025-04-20,Android,Thailand,Returning User
2848,2025-05-04,Android,Malaysia,New User
2849,2025-05-08,iOS,Singapore,Returning User
2850,2025-01-28,Android,Indonesia,New User
2851,2025-03-01,Android,Thailand,Returning User
2852,2025-06-14,Android,Malaysia,Returning User
2853,2025-01-22,Android,Malaysia,New User
2854,2025-05-06,iOS,Indonesia,New User
2855,2025-06-07,Web,Malaysia,New User
2856,2025-05-07,Android,Singapore,Returning User
2857,2025-02-08,Android,Thailand,Returning User
2858,2025-03-10,iOS,Thailand,Returning User
2859,2025-03-22,Web,Malaysia,New User
2860,2025-05-04,iOS,Indonesia,Returning User
2861,2025-04-19,iOS,Thailand,New User
2862,2025-01-04,Android,Indonesia,New User
2863,2025-04-23,Web,Indonesia,New User
2864,2025-04-19,Android,Thailand,New User
2865,2025-05-21,Android,Indonesia,New User
2866,2025-04-22,Web,Singapore,Returning User
2867,2025-06-07,Web,Malaysia,New User
2868,2025-05-14,iOS,Singapore,Returning User
2869,2025-03-06,Android,Malaysia,Returning User
2870,2025-02-04,Android,Thailand,New User
2871,2025-04-17,Android,Thailand,New User
2872,2025-01-02,Android,Malaysia,New User
2873,2025-01-25,iOS,Singapore,New User
2874,2025-06-09,Android,Malaysia,New User
2875,2025-06-12,iOS,Malaysia,New User
2876,2025-01-04,Web,Singapore,New User
2877,2025-04-20,iOS,Singapore,New User
2878,2025-04-14,Web,Malaysia,New User
2879,2025-02-09,Android,Malaysia,New User
2880,2025-03-09,iOS,Malaysia,Returning User
2881,2025-05-31,iOS,Thailand,New User
2882,2025-06-01,iOS,Thailand,New User
2883,2025-01-01,iOS,Malaysia,New User
2884,2025-06-07,Android,Malaysia,Returning User
2885,2025-01-01,Android,Indonesia,New User
2886,2025-04-23,Android,Thailand,New User
2887,2025-05-09,iOS,Malaysia,Returning User
2888,2025-04-07,iOS,Thailand,New User
2889,2025-05-14,Android,Indonesia,Returning User
2890,2025-02-24,Web,Singapore,Returning User
2891,2025-04-22,iOS,Thailand,Returning User
2892,2025-03-06,iOS,Thailand,Returning User
2893,2025-02-15,Android,Singapore,Returning User
2894,2025-06-21,Android,Thailand,New User
2895,2025-05-24,Web,Malaysia,New User
2896,2025-02-15,Web,Indonesia,New User
2897,2025-04-03,iOS,Indonesia,Returning User
2898,2025-03-26,Android,Singapore,Returning User
2899,2025-05-09,Web,Singapore,New User
2900,2025-03-12,iOS,Thailand,New User
2901,2025-06-28,iOS,Singapore,Returning User
2902,2025-05-27,Web,Thailand,Returning User
2903,2025-06-11,Android,Malaysia,Returning User
2904,2025-06-15,iOS,Indonesia,New User
2905,2025-01-08,iOS,Malaysia,Returning User
2906,2025-02-15,Web,Malaysia,New User
2907,2025-01-31,Android,Indonesia,New User
2908,2025-05-20,Android,Malaysia,Returning User
2909,2025-01-05,Android,Singapore,Returning User
2910,2025-02-13,Web,Singapore,Returning User
2911,2025-06-20,Android,Indonesia,New User
2912,2025-05-09,Android,Singapore,New User
2913,2025-04-24,Android,Malaysia,Returning User
2914,2025-04-15,Android,Indonesia,New User
2915,2025-05-24,Android,Singapore,Returning User
2916,2025-06-28,Android,Thailand,New User
2917,2025-01-24,Android,Indonesia,New User
2918,2025-06-01,iOS,Indonesia,Returning User
2919,2025-01-03,Android,Singapore,Returning User
2920,2025-03-05,Android,Malaysia,Returning User
2921,2025-02-03,Android,Thailand,Returning User
2922,2025-02-15,Android,Singapore,Returning User
2923,2025-02-18,Android,Malaysia,New User
2924,2025-03-17,Android,Thailand,New User
2925,2025-05-06,Android,Singapore,New User
2926,2025-06-14,iOS,Malaysia,New User
2927,2025-05-30,Android,Malaysia,Returning User
2928,2025-04-22,Android,Singapore,New User
2929,2025-06-29,Web,Singapore,New User
2930,2025-02-23,Android,Thailand,New User
2931,2025-01-30,iOS,Malaysia,Returning User
2932,2025-04-30,iOS,Singapore,Returning User
2933,2025-06-18,iOS,Indonesia,New User
2934,2025-01-27,iOS,Indonesia,New User
2935,2025-05-02,Android,Indonesia,New User
2936,2025-04-02,Android,Thailand,Returning User
2937,2025-01-06,Android,Thailand,Returning User
2938,2025-06-27,Android,Thailand,Returning User
2939,2025-03-04,Android,Singapore,Returning User
2940,2025-05-04,iOS,Singapore,New User
2941,2025-03-01,iOS,Indonesia,Returning User
2942,2025-03-10,Web,Thailand,Returning User
2943,2025-02-11,iOS,Singapore,Returning User
2944,2025-06-28,Web,Malaysia,Returning User
2945,2025-05-26,iOS,Malaysia,Returning User
2946,2025-01-14,Web,Singapore,Returning User
2947,2025-02-06,Web,Thailand,New User
2948,2025-04-28,Android,Malaysia,New User
2949,2025-02-14,Android,Indonesia,New User
2950,2025-02-22,Android,Malaysia,New User
2951,2025-05-23,Web,Singapore,New User
2952,2025-02-10,Android,Thailand,Returning User
2953,2025-04-11,iOS,Thailand,Returning User
2954,2025-04-29,iOS,Indonesia,New User
2955,2025-03-23,iOS,Malaysia,New User
2956,2025-03-25,Web,Thailand,Returning User
2957,2025-05-17,Android,Thailand,Returning User
2958,2025-05-31,Android,Malaysia,Returning User
2959,2025-04-05,Android,Indonesia,Returning User
2960,2025-04-12,Web,Malaysia,New User
2961,2025-02-18,Android,Singapore,Returning User
2962,2025-03-28,Android,Malaysia,Returning User
2963,2025-03-14,Android,Thailand,New User
2964,2025-04-18,Android,Thailand,Returning User
2965,2025-01-28,Android,Indonesia,New User
2966,2025-01-26,iOS,Thailand,Returning User
2967,2025-01-04,Android,Malaysia,Returning User
2968,2025-04-09,iOS,Indonesia,Returning User
2969,2025-06-21,Android,Indonesia,New User
2970,2025-03-08,iOS,Indonesia,Returning User
2971,2025-04-26,iOS,Thailand,Returning User
2972,2025-05-17,Web,Indonesia,Returning User
2973,2025-04-19,iOS,Thailand,Returning User
2974,2025-01-21,Android,Singapore,Returning User
2975,2025-06-01,Android,Thailand,Returning User
2976,2025-04-29,Android,Indonesia,Returning User
2977,2025-04-28,Android,Singapore,New User
2978,2025-03-28,iOS,Indonesia,Returning User
2979,2025-02-15,Android,Thailand,New User
2980,2025-03-25,Android,Indonesia,Returning User
2981,2025-04-02,iOS,Thailand,New User
2982,2025-01-22,iOS,Malaysia,Returning User
2983,2025-06-12,Android,Singapore,New User
2984,2025-04-28,iOS,Malaysia,Returning User
2985,2025-05-15,iOS,Indonesia,New User
2986,2025-04-06,Android,Indonesia,New User
2987,2025-01-21,Android,Singapore,Returning User
2988,2025-01-06,Android,Singapore,Returning User
2989,2025-01-21,Web,Thailand,Returning User
2990,2025-02-19,iOS,Singapore,Returning User
2991,2025-05-19,Web,Malaysia,Returning User
2992,2025-01-13,Android,Thailand,New User
2993,2025-04-22,Android,Malaysia,New User
2994,2025-06-21,Android,Thailand,Returning User
2995,2025-06-23,Android,Indonesia,Returning User
2996,2025-01-05,iOS,Malaysia,New User
2997,2025-04-29,iOS,Singapore,New User
2998,2025-02-27,Android,Singapore,New User
2999,2025-06-06,Android,Thailand,Returning User
3000,2025-06-12,iOS,Thailand,Returning User
3001,2025-05-23,Android,Singapore,New User
3002,2025-04-24,Android,Thailand,New User
3003,2025-06-28,Android,Thailand,New User
3004,2025-01-09,iOS,Indonesia,Returning User
3005,2025-05-24,Web,Indonesia,New User
3006,2025-05-16,Android,Singapore,Returning User
3007,2025-04-26,iOS,Indonesia,New User
3008,2025-05-30,Android,Singapore,Returning User
3009,2025-04-17,Web,Indonesia,Returning User
3010,2025-03-14,iOS,Thailand,Returning User
3011,2025-04-07,Web,Malaysia,New User
3012,2025-02-01,Android,Malaysia,New User
3013,2025-01-29,iOS,Malaysia,Returning User
3014,2025-04-13,iOS,Singapore,Returning User
3015,2025-04-18,Web,Singapore,New User
3016,2025-04-03,iOS,Singapore,Returning User
3017,2025-05-17,Android,Thailand,Returning User
3018,2025-04-29,Android,Thailand,New User
3019,2025-02-15,Android,Indonesia,Returning User
3020,2025-03-27,iOS,Malaysia,Returning User
3021,2025-01-26,Android,Thailand,Returning User
3022,2025-04-16,Android,Indonesia,Returning User
3023,2025-02-05,iOS,Indonesia,Returning User
3024,2025-04-15,Web,Singapore,Returning User
3025,2025-02-12,iOS,Thailand,Returning User
3026,2025-04-05,Android,Thailand,Returning User
3027,2025-02-19,Web,Malaysia,Returning User
3028,2025-03-03,Android,Malaysia,New User
3029,2025-03-17,Android,Indonesia,New User
3030,2025-04-29,Android,Thailand,Returning User
3031,2025-02-15,Web,Indonesia,Returning User
3032,2025-03-26,Web,Malaysia,New User
3033,2025-01-18,Android,Indonesia,Returning User
3034,2025-04-15,Web,Thailand,Returning User
3035,2025-01-19,iOS,Singapore,Returning User
3036,2025-05-18,Android,Indonesia,Returning User
3037,2025-01-16,Android,Thailand,Returning User
3038,2025-01-11,Android,Thailand,Returning User
3039,2025-02-01,Android,Singapore,Returning User
3040,2025-05-29,iOS,Indonesia,Returning User
3041,2025-04-04,Android,Singapore,New User
3042,2025-03-04,iOS,Malaysia,New User
3043,2025-03-26,iOS,Indonesia,Returning User
3044,2025-05-06,iOS,Singapore,New User
3045,2025-06-26,Android,Thailand,Returning User
3046,2025-05-26,Android,Indonesia,Returning User
3047,2025-02-07,iOS,Indonesia,New User
3048,2025-04-05,iOS,Singapore,New User
3049,2025-02-10,iOS,Singapore,Returning User
3050,2025-04-23,iOS,Malaysia,Returning User
3051,2025-06-27,Android,Singapore,Returning User
3052,2025-03-07,iOS,Indonesia,Returning User
3053,2025-05-30,Android,Indonesia,New User
3054,2025-05-11,iOS,Thailand,Returning User
3055,2025-02-13,Web,Malaysia,Returning User
3056,2025-05-09,Android,Singapore,New User
3057,2025-05-05,iOS,Thailand,New User
3058,2025-04-08,Android,Indonesia,New User
3059,2025-03-21,Android,Malaysia,New User
3060,2025-01-31,iOS,Singapore,Returning User
3061,2025-05-26,Web,Indonesia,Returning User
3062,2025-05-15,Web,Malaysia,New User
3063,2025-01-09,Android,Indonesia,Returning User
3064,2025-05-10,Android,Indonesia,Returning User
3065,2025-01-15,Android,Malaysia,New User
3066,2025-02-16,iOS,Malaysia,New User
3067,2025-04-27,Android,Singapore,Returning User
3068,2025-01-24,iOS,Indonesia,Returning User
3069,2025-02-03,iOS,Indonesia,New User
3070,2025-03-04,iOS,Thailand,Returning User
3071,2025-05-18,Web,Indonesia,New User
3072,2025-06-12,Android,Thailand,New User
3073,2025-01-22,Android,Indonesia,Returning User
3074,2025-02-25,iOS,Singapore,Returning User
3075,2025-05-29,Android,Indonesia,Returning User
3076,2025-04-24,iOS,Malaysia,Returning User
3077,2025-06-12,iOS,Thailand,Returning User
3078,2025-03-06,iOS,Singapore,Returning User
3079,2025-02-15,Android,Thailand,Returning User
3080,2025-06-15,Android,Malaysia,New User
3081,2025-06-23,iOS,Singapore,Returning User
3082,2025-01-29,Web,Malaysia,Returning User
3083,2025-03-23,Web,Thailand,Returning User
3084,2025-02-15,Android,Thailand,Returning User
3085,2025-01-25,Web,Thailand,New User
3086,2025-06-25,iOS,Malaysia,New User
3087,2025-01-28,iOS,Malaysia,New User
3088,2025-03-20,Android,Thailand,New User
3089,2025-03-18,Web,Malaysia,Returning User
3090,2025-02-09,Android,Malaysia,Returning User
3091,2025-02-13,Web,Malaysia,New User
3092,2025-05-13,Web,Thailand,Returning User
3093,2025-03-10,Android,Singapore,Returning User
3094,2025-03-19,Android,Singapore,New User
3095,2025-04-01,Web,Singapore,Returning User
3096,2025-04-19,iOS,Thailand,New User
3097,2025-04-14,Android,Thailand,New User
3098,2025-02-05,Web,Singapore,New User
3099,2025-06-30,Android,Singapore,New User
3100,2025-04-06,Android,Thailand,Returning User
3101,2025-03-25,iOS,Malaysia,Returning User
3102,2025-06-08,iOS,Singapore,New User
3103,2025-03-04,Android,Thailand,Returning User
3104,2025-06-01,Android,Indonesia,Returning User
3105,2025-04-10,iOS,Thailand,New User
3106,2025-06-05,iOS,Indonesia,New User
3107,2025-06-13,Android,Singapore,Returning User
3108,2025-03-14,Android,Malaysia,Returning User
3109,2025-01-19,Android,Thailand,Returning User
3110,2025-02-08,iOS,Malaysia,Returning User
3111,2025-04-23,Android,Singapore,Returning User
3112,2025-03-16,iOS,Malaysia,Returning User
3113,2025-01-18,Web,Singapore,Returning User
3114,2025-04-03,Web,Thailand,Returning User
3115,2025-02-24,Android,Thailand,New User
3116,2025-04-03,Android,Singapore,New User
3117,2025-01-06,Android,Thailand,Returning User
3118,2025-05-05,iOS,Indonesia,Returning User
3119,2025-05-12,Android,Thailand,Returning User
3120,2025-05-10,Web,Singapore,Returning User
3121,2025-05-06,Android,Singapore,Returning User
3122,2025-01-20,iOS,Indonesia,Returning User
3123,2025-05-12,Web,Indonesia,Returning User
3124,2025-04-30,iOS,Malaysia,Returning User
3125,2025-06-25,Android,Singapore,Returning User
3126,2025-02-08,iOS,Indonesia,New User
3127,2025-05-28,Android,Thailand,Returning User
3128,2025-04-13,iOS,Indonesia,Returning User
3129,2025-04-10,Android,Malaysia,New User
3130,2025-02-08,Android,Malaysia,Returning User
3131,2025-03-25,iOS,Malaysia,Returning User
3132,2025-05-28,Web,Malaysia,New User
3133,2025-02-07,Android,Malaysia,New User
3134,2025-05-17,iOS,Indonesia,Returning User
3135,2025-05-19,Android,Indonesia,New User
3136,2025-03-22,Web,Malaysia,New User
3137,2025-02-11,Android,Singapore,New User
3138,2025-02-25,iOS,Indonesia,New User
3139,2025-04-23,Android,Thailand,New User
3140,2025-02-23,Android,Thailand,Returning User
3141,2025-02-20,Android,Thailand,Returning User
3142,2025-02-01,Android,Malaysia,Returning User
3143,2025-05-29,iOS,Indonesia,New User
3144,2025-02-23,Android,Thailand,Returning User
3145,2025-04-02,iOS,Singapore,Returning User
3146,2025-02-23,Web,Singapore,Returning User
3147,2025-05-11,Android,Thailand,New User
3148,2025-04-08,Web,Thailand,Returning User
3149,2025-01-26,Android,Singapore,Returning User
3150,2025-04-22,Web,Singapore,New User
3151,2025-06-29,Android,Thailand,Returning User
3152,2025-01-05,Web,Singapore,Returning User
3153,2025-03-24,Android,Malaysia,New User
3154,2025-01-03,Android,Malaysia,New User
3155,2025-05-01,iOS,Indonesia,Returning User
3156,2025-02-23,Web,Singapore,New User
3157,2025-04-17,Web,Thailand,New User
3158,2025-05-13,Web,Malaysia,New User
3159,2025-01-29,iOS,Indonesia,Returning User
3160,2025-03-20,Android,Singapore,Returning User
3161,2025-03-09,iOS,Indonesia,Returning User
3162,2025-03-26,Android,Thailand,New User
3163,2025-02-06,Web,Indonesia,Returning User
3164,2025-06-03,iOS,Malaysia,New User
3165,2025-01-04,Android,Malaysia,New User
3166,2025-01-17,Android,Thailand,Returning User
3167,2025-04-17,Web,Thailand,New User
3168,2025-06-04,Web,Indonesia,New User
3169,2025-05-01,Web,Singapore,New User
3170,2025-06-18,iOS,Indonesia,Returning User
3171,2025-05-27,Android,Malaysia,Returning User
3172,2025-02-06,Android,Indonesia,Returning User
3173,2025-04-14,Android,Indonesia,New User
3174,2025-03-06,Android,Singapore,New User
3175,2025-04-29,iOS,Singapore,Returning User
3176,2025-02-03,Android,Singapore,Returning User
3177,2025-05-29,iOS,Indonesia,Returning User
3178,2025-04-09,iOS,Malaysia,Returning User
3179,2025-01-04,Android,Indonesia,Returning User
3180,2025-03-02,Android,Singapore,New User
3181,2025-05-04,Android,Singapore,New User
3182,2025-05-28,Android,Malaysia,Returning User
3183,2025-03-09,iOS,Indonesia,Returning User
3184,2025-06-17,iOS,Singapore,New User
3185,2025-02-17,Android,Thailand,Returning User
3186,2025-04-27,iOS,Singapore,Returning User
3187,2025-03-09,Android,Singapore,Returning User
3188,2025-01-07,Web,Malaysia,New User
3189,2025-04-28,Web,Indonesia,Returning User
3190,2025-03-17,Android,Singapore,New User
