event_id,user_id,event,category,event_time
18585,3724,view_item,Fashion,2025-07-12 04:48:00
18586,677,view_item,Fashion,2025-07-03 01:54:00
18587,3311,add_to_cart,Home & Living,2025-07-10 15:21:00
18588,2001,view_item,Home & Living,2025-07-16 11:29:00
18589,1561,view_item,Electronics,2025-07-13 04:58:00
18590,617,add_to_cart,Electronics,2025-07-16 15:06:00
18591,3514,checkout,Home & Living,2025-07-14 23:14:00
18592,1982,add_to_cart,Fashion,2025-07-27 09:34:00
18593,1321,view_item,Home & Living,2025-07-02 10:33:00
18594,3226,view_item,Fashion,2025-07-05 12:45:00
18595,295,checkout,Electronics,2025-07-12 11:23:00
18596,278,view_item,Electronics,2025-07-26 10:59:00
18597,1736,view_item,Beauty,2025-07-29 20:39:00
18598,1571,view_item,Beauty,2025-07-22 09:59:00
18599,4032,add_to_cart,Home & Living,2025-07-13 21:15:00
18600,2254,view_item,Electronics,2025-07-04 19:04:00
18601,2741,add_to_cart,Home & Living,2025-07-06 00:00:00
18602,4543,view_item,Home & Living,2025-07-06 12:16:00
18603,1012,view_item,Beauty,2025-07-15 22:19:00
18604,1762,add_to_cart,Home & Living,2025-07-31 14:50:00
18605,687,view_item,Fashion,2025-07-30 15:06:00
18606,2445,view_item,Beauty,2025-07-03 19:12:00
18607,1166,view_item,Fashion,2025-07-17 10:37:00
18608,2335,view_item,Electronics,2025-07-28 20:04:00
18609,1392,add_to_cart,Electronics,2025-07-22 13:59:00
18610,4811,view_item,Electronics,2025-07-18 10:06:00
18611,683,checkout,Home & Living,2025-07-14 20:26:00
18612,2299,view_item,Home & Living,2025-07-28 02:36:00
18613,3419,view_item,Electronics,2025-07-23 01:19:00
18614,2619,view_item,Home & Living,2025-07-03 10:28:00
18615,2444,add_to_cart,Fashion,2025-07-15 23:42:00
18616,916,view_item,Beauty,2025-07-24 06:41:00
18617,1217,view_item,Home & Living,2025-07-06 13:49:00
18618,1255,view_item,Fashion,2025-07-14 09:00:00
18619,267,view_item,Electronics,2025-07-30 03:30:00
18620,3302,view_item,Fashion,2025-07-23 06:09:00
18621,25,view_item,Electronics,2025-07-03 18:02:00
18622,4865,view_item,Beauty,2025-07-20 12:31:00
18623,3183,view_item,Beauty,2025-07-20 12:25:00
18624,4074,view_item,Electronics,2025-07-24 19:47:00
18625,3210,add_to_cart,Fashion,2025-07-14 16:19:00
18626,2713,view_item,Home & Living,2025-07-19 08:07:00
18627,1086,view_item,Beauty,2025-07-15 07:00:00
18628,3956,view_item,Electronics,2025-07-23 23:53:00
18629,2935,view_item,Fashion,2025-07-21 12:15:00
18630,1679,add_to_cart,Electronics,2025-07-23 20:02:00
18631,115,add_to_cart,Fashion,2025-07-13 23:48:00
18632,2956,view_item,Electronics,2025-07-02 19:54:00
18633,4633,view_item,Electronics,2025-07-11 17:43:00
18634,4915,add_to_cart,Beauty,2025-07-14 07:51:00
18635,2935,add_to_cart,Beauty,2025-07-17 14:40:00
18636,1476,view_item,Electronics,2025-07-15 00:01:00
18637,4159,view_item,Fashion,2025-07-24 13:13:00
18638,4778,view_item,Electronics,2025-07-29 06:26:00
18639,3514,view_item,Beauty,2025-07-14 16:10:00
18640,629,checkout,Fashion,2025-07-16 20:37:00
18641,3801,add_to_cart,Home & Living,2025-07-25 22:13:00
18642,321,view_item,Electronics,2025-07-02 01:59:00
18643,4893,view_item,Fashion,2025-07-24 15:17:00
18644,3556,view_item,Beauty,2025-07-08 05:02:00
18645,4416,view_item,Electronics,2025-07-12 13:07:00
18646,1853,view_item,Fashion,2025-07-24 12:23:00
18647,3948,view_item,Home & Living,2025-07-09 00:58:00
18648,2813,view_item,Home & Living,2025-07-11 20:07:00
18649,1811,view_item,Fashion,2025-07-03 16:27:00
18650,4434,add_to_cart,Home & Living,2025-07-15 08:54:00
18651,1513,view_item,Beauty,2025-07-26 01:20:00
18652,3248,view_item,Beauty,2025-07-25 21:20:00
18653,451,add_to_cart,Beauty,2025-07-03 20:19:00
18654,1825,view_item,Home & Living,2025-07-25 06:11:00
18655,1275,view_item,Beauty,2025-07-11 07:32:00
18656,11,view_item,Electronics,2025-07-10 13:24:00
18657,3325,add_to_cart,Home & Living,2025-07-10 00:21:00
18658,3719,add_to_cart,Electronics,2025-07-17 13:25:00
18659,4245,add_to_cart,Fashion,2025-07-12 16:38:00
18660,2755,view_item,Electronics,2025-07-06 10:08:00
18661,269,view_item,Fashion,2025-07-14 03:37:00
18662,823,view_item,Fashion,2025-07-17 20:27:00
18663,3355,add_to_cart,Fashion,2025-07-09 06:47:00
18664,400,checkout,Fashion,2025-07-16 04:05:00
18665,3864,view_item,Electronics,2025-07-08 06:24:00
18666,2123,add_to_cart,Home & Living,2025-07-05 07:21:00
18667,1622,add_to_cart,Fashion,2025-07-20 05:41:00
18668,4433,view_item,Fashion,2025-07-18 06:18:00
18669,4673,add_to_cart,Beauty,2025-07-18 15:25:00
18670,459,view_item,Fashion,2025-07-28 19:37:00
18671,884,view_item,Beauty,2025-07-02 04:49:00
18672,2281,add_to_cart,Fashion,2025-07-07 23:39:00
18673,2614,view_item,Fashion,2025-07-13 12:36:00
18674,4621,add_to_cart,Beauty,2025-07-17 22:06:00
18675,1671,view_item,Fashion,2025-07-30 07:14:00
18676,3199,view_item,Beauty,2025-07-13 22:30:00
18677,1741,add_to_cart,Electronics,2025-07-06 15:14:00
18678,2017,view_item,Electronics,2025-07-18 22:18:00
18679,664,view_item,Fashion,2025-07-10 20:33:00
18680,2814,add_to_cart,Electronics,2025-07-26 07:06:00
18681,2033,view_item,Electronics,2025-07-29 17:55:00
18682,4900,view_item,Home & Living,2025-07-20 18:28:00
18683,3383,checkout,Home & Living,2025-07-29 19:07:00
18684,329,checkout,Home & Living,2025-07-06 00:15:00
18685,3398,view_item,Beauty,2025-07-31 01:02:00
18686,4705,view_item,Home & Living,2025-07-29 07:43:00
18687,2923,add_to_cart,Home & Living,2025-07-31 08:35:00
18688,2168,add_to_cart,Home & Living,2025-07-18 19:37:00
18689,4994,view_item,Beauty,2025-07-17 13:03:00
18690,1928,checkout,Home & Living,2025-07-02 13:45:00
18691,2203,add_to_cart,Beauty,2025-07-09 12:25:00
18692,84,checkout,Home & Living,2025-07-30 16:55:00
18693,2069,checkout,Home & Living,2025-07-25 10:07:00
18694,3072,view_item,Home & Living,2025-07-29 01:45:00
18695,479,checkout,Home & Living,2025-07-27 22:59:00
18696,4093,add_to_cart,Beauty,2025-07-07 14:41:00
18697,2021,view_item,Fashion,2025-07-26 01:44:00
18698,2631,view_item,Home & Living,2025-07-22 08:34:00
18699,1015,view_item,Electronics,2025-07-25 15:42:00
18700,4438,checkout,Home & Living,2025-07-24 17:24:00
18701,4832,view_item,Electronics,2025-07-11 14:38:00
18702,3575,view_item,Beauty,2025-07-28 08:47:00
18703,2529,view_item,Electronics,2025-07-09 07:15:00
18704,3872,view_item,Home & Living,2025-07-25 18:45:00
18705,4799,view_item,Electronics,2025-07-26 14:08:00
18706,1140,view_item,Beauty,2025-07-16 13:10:00
18707,1946,view_item,Home & Living,2025-07-30 02:57:00
18708,604,view_item,Electronics,2025-07-01 04:15:00
18709,4272,view_item,Electronics,2025-07-10 22:57:00
18710,3118,add_to_cart,Home & Living,2025-07-08 06:16:00
18711,273,view_item,Beauty,2025-07-26 03:54:00
18712,993,add_to_cart,Fashion,2025-07-11 01:31:00
18713,4610,view_item,Home & Living,2025-07-09 14:26:00
18714,194,add_to_cart,Beauty,2025-07-22 18:11:00
18715,4451,view_item,Beauty,2025-07-16 17:45:00
18716,4549,checkout,Electronics,2025-07-04 07:58:00
18717,1668,checkout,Home & Living,2025-07-23 17:03:00
18718,917,view_item,Beauty,2025-07-12 10:21:00
18719,480,view_item,Beauty,2025-07-11 09:36:00
18720,4813,view_item,Beauty,2025-07-11 18:34:00
18721,3171,add_to_cart,Beauty,2025-07-19 22:43:00
18722,1086,view_item,Beauty,2025-07-18 06:43:00
18723,4977,add_to_cart,Fashion,2025-07-05 18:13:00
18724,3845,checkout,Beauty,2025-07-28 13:16:00
18725,4508,view_item,Home & Living,2025-07-23 01:12:00
18726,1510,view_item,Beauty,2025-07-04 08:02:00
18727,2845,view_item,Home & Living,2025-07-25 18:22:00
18728,2571,checkout,Home & Living,2025-07-04 06:07:00
18729,1410,checkout,Electronics,2025-07-30 22:53:00
18730,2870,view_item,Electronics,2025-07-07 16:23:00
18731,1543,view_item,Home & Living,2025-07-18 09:26:00
18732,3877,add_to_cart,Beauty,2025-07-15 08:53:00
18733,997,view_item,Fashion,2025-07-30 11:39:00
18734,2145,view_item,Electronics,2025-07-17 02:58:00
18735,1185,add_to_cart,Fashion,2025-07-06 04:45:00
18736,4684,add_to_cart,Electronics,2025-07-16 11:03:00
18737,1381,checkout,Fashion,2025-07-25 02:38:00
18738,4024,add_to_cart,Beauty,2025-07-21 00:39:00
18739,1727,view_item,Fashion,2025-07-08 05:32:00
18740,3354,view_item,Beauty,2025-07-21 12:11:00
18741,4627,add_to_cart,Home & Living,2025-07-30 05:32:00
18742,2114,view_item,Electronics,2025-07-12 10:16:00
18743,1264,view_item,Fashion,2025-07-24 15:10:00
18744,4933,view_item,Home & Living,2025-07-16 17:58:00
18745,3268,view_item,Beauty,2025-07-08 21:14:00
18746,950,add_to_cart,Home & Living,2025-07-03 23:58:00
18747,2366,checkout,Beauty,2025-07-24 23:55:00
18748,4407,view_item,Home & Living,2025-07-30 03:20:00
18749,2714,add_to_cart,Fashion,2025-07-12 08:56:00
18750,420,view_item,Fashion,2025-07-24 04:29:00
18751,744,view_item,Home & Living,2025-07-04 09:57:00
18752,3002,add_to_cart,Fashion,2025-07-29 06:14:00
18753,3582,view_item,Home & Living,2025-07-02 22:16:00
18754,5,view_item,Fashion,2025-07-08 08:22:00
18755,3811,checkout,Home & Living,2025-07-18 16:32:00
18756,3826,add_to_cart,Electronics,2025-07-04 19:51:00
18757,2131,checkout,Electronics,2025-07-01 23:05:00
18758,2179,view_item,Beauty,2025-07-03 12:51:00
18759,618,view_item,Beauty,2025-07-06 22:36:00
18760,852,view_item,Home & Living,2025-07-31 13:58:00
18761,895,checkout,Beauty,2025-07-20 09:44:00
18762,4212,view_item,Fashion,2025-07-05 15:29:00
18763,2999,view_item,Beauty,2025-07-04 01:37:00
18764,4729,checkout,Fashion,2025-07-11 16:23:00
18765,1263,view_item,Fashion,2025-07-28 03:53:00
18766,3314,add_to_cart,Beauty,2025-07-03 18:46:00
18767,4889,view_item,Fashion,2025-07-23 16:04:00
18768,4337,view_item,Beauty,2025-07-27 02:24:00
18769,1863,view_item,Electronics,2025-07-01 03:02:00
18770,1740,add_to_cart,Fashion,2025-07-28 20:49:00
18771,4842,view_item,Home & Living,2025-07-30 10:48:00
18772,864,view_item,Beauty,2025-07-20 10:14:00
18773,3305,add_to_cart,Beauty,2025-07-28 02:46:00
18774,1705,add_to_cart,Home & Living,2025-07-04 23:51:00
18775,2585,checkout,Home & Living,2025-07-19 19:55:00
18776,3682,checkout,Electronics,2025-07-30 01:55:00
18777,4603,view_item,Beauty,2025-07-14 13:52:00
18778,3823,checkout,Electronics,2025-07-31 15:33:00
18779,1852,view_item,Home & Living,2025-07-22 09:15:00
18780,4114,view_item,Electronics,2025-07-14 20:29:00
18781,1175,view_item,Fashion,2025-07-30 14:39:00
18782,888,checkout,Beauty,2025-07-13 21:51:00
18783,101,add_to_cart,Home & Living,2025-07-04 10:18:00
18784,4197,view_item,Fashion,2025-07-27 05:11:00
18785,79,view_item,Electronics,2025-07-20 14:44:00
18786,4100,add_to_cart,Home & Living,2025-07-10 17:55:00
18787,4625,add_to_cart,Electronics,2025-07-22 21:34:00
18788,3289,view_item,Beauty,2025-07-12 05:35:00
18789,315,view_item,Home & Living,2025-07-06 00:51:00
18790,834,view_item,Beauty,2025-07-19 13:36:00
18791,4798,view_item,Beauty,2025-07-19 22:55:00
18792,1786,view_item,Fashion,2025-07-08 17:07:00
18793,1808,view_item,Electronics,2025-07-12 08:22:00
18794,3536,view_item,Electronics,2025-07-26 10:39:00
18795,2160,view_item,Electronics,2025-07-18 19:42:00
18796,4134,checkout,Electronics,2025-07-07 16:43:00
18797,4132,add_to_cart,Fashion,2025-07-16 04:13:00
18798,3387,view_item,Electronics,2025-07-18 10:29:00
18799,4042,view_item,Home & Living,2025-07-11 03:10:00
18800,2420,view_item,Electronics,2025-07-22 19:43:00
18801,4515,view_item,Beauty,2025-07-07 21:55:00
18802,4845,view_item,Fashion,2025-07-25 01:19:00
18803,918,add_to_cart,Fashion,2025-07-06 08:46:00
18804,2967,add_to_cart,Electronics,2025-07-31 23:54:00
18805,3206,view_item,Beauty,2025-07-08 20:19:00
18806,1005,view_item,Home & Living,2025-07-31 01:10:00
18807,4114,view_item,Electronics,2025-07-27 15:21:00
18808,295,view_item,Fashion,2025-07-25 19:44:00
18809,1456,checkout,Beauty,2025-07-02 14:53:00
18810,3414,add_to_cart,Fashion,2025-07-07 04:28:00
18811,2058,add_to_cart,Fashion,2025-07-13 03:10:00
18812,4413,view_item,Beauty,2025-07-08 06:07:00
18813,828,view_item,Fashion,2025-07-02 17:08:00
18814,344,view_item,Beauty,2025-07-01 21:42:00
18815,3637,view_item,Home & Living,2025-07-18 02:43:00
18816,2033,view_item,Home & Living,2025-07-05 19:06:00
18817,3466,view_item,Electronics,2025-07-17 10:29:00
18818,3169,view_item,Fashion,2025-07-26 04:45:00
18819,3885,add_to_cart,Beauty,2025-07-18 22:05:00
18820,4966,checkout,Electronics,2025-07-17 22:05:00
18821,2693,view_item,Beauty,2025-07-26 01:41:00
18822,255,view_item,Fashion,2025-07-18 05:28:00
18823,3659,view_item,Fashion,2025-07-10 00:37:00
18824,4072,view_item,Beauty,2025-07-13 06:19:00
18825,177,checkout,Electronics,2025-07-01 06:18:00
18826,131,view_item,Beauty,2025-07-17 09:19:00
18827,4373,add_to_cart,Beauty,2025-07-08 02:36:00
18828,3849,view_item,Home & Living,2025-07-11 06:12:00
18829,4622,view_item,Beauty,2025-07-17 05:14:00
18830,3670,view_item,Electronics,2025-07-26 22:30:00
18831,3055,view_item,Home & Living,2025-07-21 18:23:00
18832,1726,add_to_cart,Fashion,2025-07-04 10:46:00
18833,767,view_item,Fashion,2025-07-05 15:19:00
18834,3479,view_item,Home & Living,2025-07-19 17:36:00
18835,2675,view_item,Beauty,2025-07-17 14:23:00
18836,525,view_item,Beauty,2025-07-05 16:46:00
18837,3544,add_to_cart,Home & Living,2025-07-20 04:44:00
18838,928,add_to_cart,Electronics,2025-07-26 19:46:00
18839,4779,view_item,Beauty,2025-07-05 19:12:00
18840,2675,view_item,Beauty,2025-07-07 22:26:00
18841,116,view_item,Beauty,2025-07-21 19:58:00
18842,4194,checkout,Beauty,2025-07-27 01:56:00
18843,2307,view_item,Fashion,2025-07-05 20:48:00
18844,1718,checkout,Beauty,2025-07-11 02:19:00
18845,4264,view_item,Electronics,2025-07-26 03:18:00
18846,3722,add_to_cart,Fashion,2025-07-05 03:27:00
18847,9,view_item,Electronics,2025-07-23 22:03:00
18848,459,view_item,Fashion,2025-07-08 22:01:00
18849,4505,view_item,Home & Living,2025-07-09 02:57:00
18850,1497,add_to_cart,Beauty,2025-07-26 17:13:00
18851,4761,view_item,Home & Living,2025-07-24 18:23:00
18852,4890,view_item,Home & Living,2025-07-16 10:23:00
18853,4337,view_item,Fashion,2025-07-09 06:19:00
18854,1958,view_item,Home & Living,2025-07-08 00:42:00
18855,1241,view_item,Beauty,2025-07-02 18:42:00
18856,1784,view_item,Electronics,2025-07-21 04:54:00
18857,3613,view_item,Fashion,2025-07-20 03:32:00
18858,4690,checkout,Electronics,2025-07-05 09:46:00
18859,4591,view_item,Beauty,2025-07-08 15:01:00
18860,3757,view_item,Home & Living,2025-07-05 21:57:00
18861,248,view_item,Beauty,2025-07-09 01:42:00
18862,1623,view_item,Home & Living,2025-07-28 22:48:00
18863,1821,view_item,Home & Living,2025-07-21 10:40:00
18864,3725,add_to_cart,Electronics,2025-07-06 17:09:00
18865,545,add_to_cart,Home & Living,2025-07-25 11:12:00
18866,2154,add_to_cart,Beauty,2025-07-17 02:04:00
18867,3154,add_to_cart,Home & Living,2025-07-11 14:39:00
18868,1417,view_item,Home & Living,2025-07-04 00:24:00
18869,2482,view_item,Fashion,2025-07-20 10:06:00
18870,1080,view_item,Fashion,2025-07-26 22:10:00
18871,1888,view_item,Home & Living,2025-07-09 01:47:00
18872,3292,view_item,Beauty,2025-07-11 20:29:00
18873,598,add_to_cart,Beauty,2025-07-21 14:49:00
18874,3818,add_to_cart,Electronics,2025-07-25 20:43:00
18875,311,checkout,Home & Living,2025-07-07 11:06:00
18876,3769,add_to_cart,Beauty,2025-07-06 12:34:00
18877,2011,view_item,Electronics,2025-07-06 04:15:00
18878,4873,view_item,Beauty,2025-07-06 22:34:00
18879,1786,add_to_cart,Beauty,2025-07-03 17:20:00
18880,2796,view_item,Home & Living,2025-07-12 02:48:00
18881,2719,view_item,Beauty,2025-07-17 20:42:00
18882,1029,add_to_cart,Beauty,2025-07-18 08:13:00
18883,2938,view_item,Electronics,2025-07-08 02:41:00
18884,4034,view_item,Beauty,2025-07-30 01:51:00
18885,888,view_item,Fashion,2025-07-20 09:30:00
18886,4795,add_to_cart,Fashion,2025-07-30 20:16:00
18887,1208,view_item,Electronics,2025-07-21 15:28:00
18888,4345,add_to_cart,Beauty,2025-07-13 06:29:00
18889,1972,view_item,Electronics,2025-07-11 10:59:00
18890,1570,view_item,Fashion,2025-07-07 02:20:00
18891,4095,view_item,Electronics,2025-07-17 08:05:00
18892,2643,view_item,Electronics,2025-07-24 04:26:00
18893,780,add_to_cart,Electronics,2025-07-07 15:14:00
18894,4752,view_item,Fashion,2025-07-14 00:06:00
18895,2100,view_item,Electronics,2025-07-08 01:16:00
18896,2084,add_to_cart,Beauty,2025-07-30 14:24:00
18897,1104,add_to_cart,Fashion,2025-07-05 06:53:00
18898,1297,add_to_cart,Home & Living,2025-07-01 19:04:00
18899,3629,checkout,Fashion,2025-07-26 01:48:00
18900,4319,view_item,Electronics,2025-07-12 01:08:00
18901,3068,checkout,Beauty,2025-07-06 18:54:00
18902,3846,view_item,Beauty,2025-07-03 11:20:00
18903,1904,view_item,Home & Living,2025-07-04 01:14:00
18904,68,add_to_cart,Electronics,2025-07-22 22:06:00
18905,1789,add_to_cart,Beauty,2025-07-20 23:50:00
18906,1232,view_item,Fashion,2025-07-03 11:38:00
18907,2819,add_to_cart,Home & Living,2025-07-20 13:50:00
18908,1650,view_item,Beauty,2025-07-29 21:00:00
18909,1841,view_item,Home & Living,2025-07-02 17:38:00
18910,3468,view_item,Fashion,2025-07-06 14:49:00
18911,716,checkout,Beauty,2025-07-04 01:02:00
18912,4166,add_to_cart,Fashion,2025-07-05 08:22:00
18913,213,add_to_cart,Fashion,2025-07-28 19:05:00
18914,1504,add_to_cart,Home & Living,2025-07-07 16:17:00
18915,2406,view_item,Beauty,2025-07-20 07:06:00
18916,4437,checkout,Beauty,2025-07-03 12:46:00
18917,4925,add_to_cart,Home & Living,2025-07-22 20:11:00
18918,2523,view_item,Beauty,2025-07-08 17:08:00
18919,4219,view_item,Beauty,2025-07-18 05:42:00
18920,3284,view_item,Fashion,2025-07-11 17:35:00
18921,1268,view_item,Home & Living,2025-07-27 02:33:00
18922,2845,view_item,Electronics,2025-07-15 15:03:00
18923,1854,view_item,Electronics,2025-07-09 08:49:00
18924,2874,view_item,Beauty,2025-07-10 11:07:00
18925,1147,view_item,Beauty,2025-07-21 09:18:00
18926,2778,view_item,Beauty,2025-07-02 07:18:00
18927,163,view_item,Beauty,2025-07-03 20:13:00
18928,2538,view_item,Home & Living,2025-07-29 04:16:00
18929,2858,view_item,Home & Living,2025-07-16 16:46:00
18930,801,view_item,Electronics,2025-07-31 00:57:00
18931,2305,view_item,Home & Living,2025-07-10 20:12:00
18932,4789,view_item,Fashion,2025-07-28 19:08:00
18933,4117,add_to_cart,Beauty,2025-07-21 07:33:00
18934,3883,view_item,Electronics,2025-07-11 00:56:00
18935,3713,add_to_cart,Home & Living,2025-07-16 18:37:00
18936,102,view_item,Electronics,2025-07-04 03:51:00
18937,3600,view_item,Home & Living,2025-07-13 20:15:00
18938,3901,add_to_cart,Fashion,2025-07-02 03:43:00
18939,121,checkout,Electronics,2025-07-10 00:37:00
18940,1568,add_to_cart,Home & Living,2025-07-17 10:07:00
18941,1966,add_to_cart,Beauty,2025-07-06 15:12:00
18942,2232,add_to_cart,Fashion,2025-07-22 09:16:00
18943,3398,add_to_cart,Beauty,2025-07-24 18:38:00
18944,2231,add_to_cart,Beauty,2025-07-23 22:38:00
18945,3882,add_to_cart,Electronics,2025-07-18 02:54:00
18946,84,checkout,Electronics,2025-07-27 13:22:00
18947,2439,view_item,Home & Living,2025-07-09 02:55:00
18948,4940,view_item,Home & Living,2025-07-29 09:57:00
18949,3050,add_to_cart,Beauty,2025-07-24 07:26:00
18950,3983,view_item,Electronics,2025-07-16 15:00:00
18951,1011,view_item,Home & Living,2025-07-03 16:06:00
18952,1500,view_item,Fashion,2025-07-10 21:26:00
18953,3131,view_item,Beauty,2025-07-03 05:12:00
18954,4477,checkout,Home & Living,2025-07-19 14:11:00
18955,3718,add_to_cart,Home & Living,2025-07-15 12:30:00
18956,4263,add_to_cart,Beauty,2025-07-22 04:51:00
18957,2046,checkout,Electronics,2025-07-11 12:06:00
18958,557,view_item,Fashion,2025-07-31 17:19:00
18959,3269,add_to_cart,Fashion,2025-07-02 21:02:00
18960,2227,add_to_cart,Beauty,2025-07-09 23:06:00
18961,4738,view_item,Electronics,2025-07-03 11:24:00
18962,2549,add_to_cart,Fashion,2025-07-23 05:06:00
18963,858,view_item,Fashion,2025-07-08 01:39:00
18964,899,view_item,Electronics,2025-07-31 14:16:00
18965,3088,view_item,Electronics,2025-07-20 00:30:00
18966,2868,checkout,Home & Living,2025-07-04 02:14:00
18967,4219,add_to_cart,Electronics,2025-07-22 09:47:00
18968,482,view_item,Home & Living,2025-07-31 15:58:00
18969,2478,view_item,Electronics,2025-07-23 11:20:00
18970,2364,view_item,Home & Living,2025-07-26 10:38:00
18971,2658,add_to_cart,Home & Living,2025-07-20 13:56:00
18972,1332,view_item,Beauty,2025-07-14 21:24:00
18973,1585,view_item,Electronics,2025-07-19 13:50:00
18974,3153,view_item,Electronics,2025-07-30 01:14:00
18975,1230,add_to_cart,Electronics,2025-07-07 23:03:00
18976,3144,view_item,Beauty,2025-07-17 10:32:00
18977,3748,checkout,Beauty,2025-07-25 09:32:00
18978,336,view_item,Electronics,2025-07-01 04:46:00
18979,2220,view_item,Home & Living,2025-07-27 12:05:00
18980,695,view_item,Fashion,2025-07-19 16:35:00
18981,1734,view_item,Fashion,2025-07-31 13:56:00
18982,1007,view_item,Home & Living,2025-07-19 01:01:00
18983,3884,checkout,Electronics,2025-07-24 15:28:00
18984,2777,add_to_cart,Electronics,2025-07-27 23:06:00
18985,4386,view_item,Fashion,2025-07-22 18:02:00
18986,1750,view_item,Electronics,2025-07-26 11:50:00
18987,745,view_item,Fashion,2025-07-20 22:07:00
18988,723,add_to_cart,Home & Living,2025-07-20 07:06:00
18989,938,view_item,Electronics,2025-07-29 20:00:00
18990,155,checkout,Fashion,2025-07-16 19:36:00
18991,1647,add_to_cart,Beauty,2025-07-02 03:42:00
18992,3667,checkout,Home & Living,2025-07-07 02:59:00
18993,4769,checkout,Home & Living,2025-07-03 06:33:00
18994,3219,checkout,Electronics,2025-07-24 12:01:00
18995,953,add_to_cart,Home & Living,2025-07-25 09:10:00
18996,4956,checkout,Electronics,2025-07-27 12:08:00
18997,4788,view_item,Electronics,2025-07-11 02:02:00
18998,2606,add_to_cart,Home & Living,2025-07-12 08:42:00
18999,2469,view_item,Electronics,2025-07-16 17:02:00
19000,584,view_item,Beauty,2025-07-09 17:01:00
19001,860,view_item,Beauty,2025-07-01 18:37:00
19002,559,add_to_cart,Fashion,2025-07-11 00:14:00
19003,3815,view_item,Beauty,2025-07-02 11:35:00
19004,366,view_item,Electronics,2025-07-12 21:20:00
19005,2809,view_item,Electronics,2025-07-02 20:12:00
19006,2091,checkout,Home & Living,2025-07-19 09:30:00
19007,3741,view_item,Home & Living,2025-07-13 07:31:00
19008,3929,view_item,Fashion,2025-07-29 09:20:00
19009,688,view_item,Home & Living,2025-07-08 01:18:00
19010,4963,view_item,Fashion,2025-07-29 10:12:00
19011,937,view_item,Electronics,2025-07-05 20:15:00
19012,1921,view_item,Electronics,2025-07-07 17:40:00
19013,1779,add_to_cart,Home & Living,2025-07-28 04:40:00
19014,4162,checkout,Beauty,2025-07-11 02:20:00
19015,1835,add_to_cart,Electronics,2025-07-07 06:51:00
19016,3903,view_item,Home & Living,2025-07-04 17:00:00
19017,4682,add_to_cart,Fashion,2025-07-31 23:09:00
19018,4386,add_to_cart,Electronics,2025-07-08 16:43:00
19019,2485,add_to_cart,Electronics,2025-07-18 06:57:00
19020,3480,view_item,Beauty,2025-07-22 02:05:00
19021,3679,checkout,Electronics,2025-07-24 16:51:00
19022,3764,checkout,Beauty,2025-07-30 15:29:00
19023,4044,view_item,Home & Living,2025-07-13 05:41:00
19024,56,view_item,Home & Living,2025-07-19 01:58:00
19025,659,add_to_cart,Electronics,2025-07-27 19:37:00
19026,2904,view_item,Beauty,2025-07-03 22:06:00
19027,2669,view_item,Fashion,2025-07-05 15:24:00
19028,345,view_item,Fashion,2025-07-09 14:47:00
19029,4351,add_to_cart,Electronics,2025-07-01 08:29:00
19030,1433,checkout,Beauty,2025-07-12 15:04:00
19031,1435,view_item,Home & Living,2025-07-06 16:00:00
19032,3648,view_item,Fashion,2025-07-27 19:03:00
19033,525,checkout,Beauty,2025-07-14 12:45:00
19034,4513,view_item,Electronics,2025-07-20 14:56:00
19035,4453,view_item,Beauty,2025-07-12 10:13:00
19036,4737,view_item,Home & Living,2025-07-13 17:51:00
19037,2325,checkout,Home & Living,2025-07-17 01:19:00
19038,59,view_item,Beauty,2025-07-29 09:49:00
19039,2776,view_item,Home & Living,2025-07-27 03:38:00
19040,3259,view_item,Beauty,2025-07-16 10:31:00
19041,1647,view_item,Beauty,2025-07-13 12:04:00
19042,326,checkout,Beauty,2025-07-26 07:43:00
19043,1960,view_item,Electronics,2025-07-08 18:35:00
19044,724,view_item,Fashion,2025-07-04 15:22:00
19045,4719,add_to_cart,Fashion,2025-07-16 02:46:00
19046,616,view_item,Beauty,2025-07-26 18:12:00
19047,2376,view_item,Beauty,2025-07-07 12:47:00
19048,3382,add_to_cart,Beauty,2025-07-27 21:37:00
19049,2549,view_item,Fashion,2025-07-05 07:24:00
19050,540,add_to_cart,Home & Living,2025-07-17 19:49:00
19051,3090,view_item,Electronics,2025-07-19 08:18:00
19052,3555,view_item,Home & Living,2025-07-11 06:40:00
19053,3743,add_to_cart,Electronics,2025-07-12 05:08:00
19054,910,view_item,Beauty,2025-07-08 05:01:00
19055,3112,view_item,Beauty,2025-07-01 20:10:00
19056,4072,add_to_cart,Fashion,2025-07-16 12:55:00
19057,646,add_to_cart,Beauty,2025-07-17 20:05:00
19058,1330,view_item,Electronics,2025-07-25 18:37:00
19059,4486,add_to_cart,Electronics,2025-07-17 16:15:00
19060,5000,checkout,Electronics,2025-07-23 15:45:00
19061,3563,view_item,Home & Living,2025-07-02 13:10:00
19062,640,add_to_cart,Home & Living,2025-07-03 12:49:00
19063,533,view_item,Electronics,2025-07-03 08:45:00
19064,2621,view_item,Electronics,2025-07-03 22:17:00
19065,4960,view_item,Fashion,2025-07-18 18:43:00
19066,1074,view_item,Electronics,2025-07-12 11:32:00
19067,2470,add_to_cart,Electronics,2025-07-07 03:43:00
19068,3748,checkout,Beauty,2025-07-29 00:42:00
19069,2925,view_item,Electronics,2025-07-12 13:59:00
